src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
mysql-table.0a2ea11d73e01c22d2cd9557fa6f1f8bb3056263,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a39cfc79d7727516f8e45486e66fd79f9787df1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a4044ec797f8f55cd3344970d8bb63fb967fef6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a4a28e4867c5c60bac9e11cfcda5079ae47ac77,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a604deef9af1c198b890e9f47797fc48aa87254,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a643423ab453c6dda38bc9680b9db21683bd306,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a645a96915d20c2fcee4a5462d002daf911d034,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a69ba75a1e0116c01c37dd07e0ab9db210c962d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a7a1e13db957b4708d43a15a686750f36188fa1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a7a955bb1c910ba609a9b9b9b94d916091f95fe,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a7bd804e7d5b0aade9e4bb7a57fb728703e9e08,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a86aec7b2c15ce95032a959001611195b2a0ffa,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a8748cf11256f4c0f2e906b3d2bd5c5dc623f52,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a904c2141dccd4634962707e4023e4431628240,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a96b82e20fecd3731e5f6c1868cab22f1c0cd91,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0aba8adc0b3bcca505f3558265167365ed11be3b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0abdf06ef603396bc9ec82d01ac271dbfe1f4b49,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0abeeb7ced8975ed29c7935ecb066f6471c8b7f2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0abffd211803800dbccaf8230d5ac14b067f342b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ad5b80a145ed99744d760bdb9f767f2504dde29,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0af4aa57a19367b66e9ad321c5e278831b47598d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b09232ac4172f2b6ec6489af44b570972406c25,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b12b6c91686c72d568649c95e84c2b953c90277,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b214d6a4c65d1489790af2b9ee0cf09f0310950,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b3602555611fa7c7ac0ddd8a6495a93ad45c1f4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b4b5a6d2e8d22e48f6e547a42f0a245d013b6ea,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b4b6e78efd68864d63c5799189d20c814f7bd31,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b54163b5d88db988a8edb6e4300c7dd01937ed3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b566e691173d6aad63247d502d19cbf26f7beb2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b5d55851be6e6190b4a0de821bb984881dd0f86,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b60212f5b5ba1c0009ae19380bb959db085504b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b76e8e9ff943924ab90063d222e275caf93e2d7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b8316f8d551f36b6d157d2e687b50bf0c306680,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b83ae5befdc6b75ff8536e1e69b6e737ebc131b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b8e37b4153e6718053be9aee8b09e83b76bd46e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b9146c5e6368a52420ffb5b8186a28e960c8c14,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b995ead34947f8c55b865d9172525e41601a23a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b9b892b772d9710a0c9a53ac7d9ccea264f0f31,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0b9f3d93808a45f9f4344fef19aba7938957fcb3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ba148503bad86efa7ea612e72f0d36a7572ced3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ba39e97dd5ea2481fe5bfc2c2765a13d634851e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0baa9660677f7e36089121cf1f9270e31626ef93,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0bd6091baef8c7bc2e8742110380e208f3f08224,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0bdcbc3def7824dad9f580c24b52ef43583d7fb4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0be249fee098a467f6cac53f9975f6a45f171191,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0be8df85bc82d3f58128f5a71bc5d8792a5728d9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0bf9cc5161b41b66b1e1535c024aea8da77a8165,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c05dc2866663f0030c476ad338e212e485ef73d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c0b6d8692111300042f77e19b5827b9f3651adb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c2099dc7fbc471da6f7670bc959fcfae0bb19db,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c21b4418e381066088e5e3b6a3eb19846d618af,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c26ae54868867c5bd59173d778bdd8b0b6872fc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c290c1ef23196c09f221c7d805eddb230c15758,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c33cb44ea4afe5dd20edfef7191c996e3111e34,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c3a8e2556e73a6d67d9ddc220e683d33f2fc65f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c3ae300d6a6bd9e224824121d928a7ec3da7de5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c3ef0db86c0480bbf0478110f2b315ccabbaa7c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c4049f593c628c128568691e3583b4da375f447,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c44504563de2b6de9f2960217dad714f7ef7edf,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c466161860062c7d7dd209d02be060ca22659d3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c4fb3779ce1db726670cca3cf7c6ee556712034,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c54b95f460e754ef23d44d383859b89d099bd4f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c75747aeab4997e627fd071383a9bf329064197,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c802683f7f46bc0d7325d678f780f82aaefb790,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c832d109fbd9cf5692512850a4ad1503454eed3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c887c7b5351c19762bcf86cb361db36a6c591c7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c9105fae83ab7a3da2c4d4c71d54399acd24803,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c967bfc6737928401ca472a4b443776978f0a96,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0c9b5c9ef37c99dfa9644fb53ff2820671deed13,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ca43aac2bfd75380bf2c974bc27f8e12c794def,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0caa6d8f369e39f4d975e2bdab1e0f8b535b561f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0caff1ad1859a76284f95e28f951b4df43db5b6c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cb37c5a005f7e2d3b94049c4c34b9fc1b311a1b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cb6fd358099a762bf22e5d1dd025b81e030f767,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cb8338702ee0f8532f6b904c26cd58424625918,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cc2032b42352e69eb261a421439ba4d837d8e2c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cc31cd43e6cc842b5c2d13260f5193597fe13eb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cc89679e06b6c51db68b0cf73d0d4344780a7fd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ccf1eb183ff58613503da7e270c2527ec14ddf3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cd586445ebe6a7b8498c4b714a120d73da94c97,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ce62455191b7677985ea0a405a115b300b7f4eb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cebad68e23cabab2d1a61d2f119394cbf34ed25,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cf17a494aa47431ef69d68dd65cbf7f2ffc4713,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0cfc367581362c64275d540d4764f32d2b40c898,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d02217a7c1257d33235c16659da596f286564d8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d12d6176f9699ec66be3da77ccb7eb367aa4508,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d1b66f559f423d4f8632733e80c9da1efb1ccd0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d1de67bd4f59e390c6511cf2689ffe8f4f892cb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d209dbe394fc6c3af1050e75e8f2f5fc0a9dc2d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d23e93c8f103f6ef4a44156d4f8cd2ebf1e9efb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d2489ad27ccd154fa0ff4826fd5d86fee398e84,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d27565c5ff1686f2e281e42d83fde7bfed00db1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d2881f138d09d4e6b22280418e8c1a0d1df0528,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d4d765d76eeec1146e25f07360e72536f7936c4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d4f2db7276449d52524db4fa4881732dfcea313,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d52b97ac19658d49afa47729abaed639bd00f64,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d63edafa3ded075981d83490fe83e206321c353,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d66139a489b80d1be12ca97e6b4dc49bc28c695,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d6af559efd014f7dccaf5a82565166f3585b424,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d6e59b09b2d56d6ad62576dcd77f982b9f5b932,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d73299c0149c4fa7ded37838851565e0b1685ba,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d757c5e974ddd0b7c91b5eae3e4018bc7df19c7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d789c57f26314ff3eb0e414ecd4c302a6a8dd71,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0d8ad289cb0a8fadec36a3dcb39f19634218360f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0db572d26cf09e426cba20c14accee332aa71d81,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0dd39024f9736a9a1a544883e599a97189aef224,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0dd4e35a13ccda269a749b9a56833951813f23bc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0de5ff6f6147786fd4f3c22242f673cf5246ad69,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0de6d76554e93a40346029e7ba9e240fe33d2670,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0dec2c0de9bec0bdce93c8693b0f60944e61b5e6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e030f1952c91b4019b66cec8de52731e8c0be48,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e1910d942d26f8de893f022c635c18b9a90813a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e218789c049b136cf7961dd4adfa2a84718ce02,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e28ae83f60ef7c2d6355ee5320c45c65aa921fd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e291cd5e24916fa82e4f730f8b16559e2b86544,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e2b17c5b6d75e8a36c75f1595ae2c388b65e873,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e2d518f466d453a907f582f2030340b55d01c6c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e33bfd4e2589f258280ddaf9f18379c4e88eaa3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e3e165974641ffb641df960b0ccd39c0af2fcdd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e42f93c47845b5199b9200f26ad042bd49b1528,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e4e16b3f780badbb77cb6ad3ae6b7c01a6607c6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e52b5cbd41da6690e7fd74da99ff214eab6161f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e53a29c99f350ced82f494b61ad2218fa33f07c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e58910f8a06cc793032f201c4a0cc1fb9360bf8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e612803db3937e1da80e553f3f4e4e0a600adb8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e6897b48f5091067dbac347c7fa3eb89cdb20fd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e6e7c6c2a21503b46f7891208a6a8975b412b9a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e7067795a59d8b880bc5d7d4561233db9cc57d8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e75adda0e7a86daf6692764a817d660c8ff0e51,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e7d08647b94853b6879ef775f03feff1331e7d5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e7d4e4282c2203cca64410617dd1a24d28cefdc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e8e3336b25f96a1f9ad20882d181e8439b8e8d6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e949628554e78f85154ffdcae0370d9fbcb87ff,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e9509f97222d74a055e4a06811349eba690900e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e979711dc0673aa028781dcc509620bd03b9be6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0e987dea558300942caf6ad8625057e5119ea09f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ea145f11c90533b05b86598c4ac1b94042ee50b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ea22923c8aada588253c9ac39fd59cecba391b6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0eb2b22a45edbe7399d876a938c7aa6295d764b6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ebe90a6824f4670f55b1c880b4d60a7bee7d8c1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ec3fd434ab8b799b90ac3482ff6e943303d30c4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ecda76cd0e35b3ed8d13238caf625e4853c6274,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ece4b82655907947275f38daf30057477975e6a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ed0e978610267a45156a17c9d93185c5a1f4b3b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ed49b4684f151eefd082f94065e5a228fd956e3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0edab06c9327e61367ebe4af4050069819ad8da9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0edf4fcd8f36335de711952e4006ae1ad38e3380,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0edfc6a58433884cb616a74d2c0e6cd54c56698e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ee18b98d8c5593e415a58c40ca91289a784d356,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0eea14dfe3b9cd0003216361b382ac1ec339d3f4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0eeafbf6e0236ace665e1c8f8343d94ae0d93c98,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0eecb2b5278994e510722243b921b329d962d4cd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0eee2203c70b6edd555ca8c52b776d147300ab69,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ef16db68af0c10b76bbb2baca59a5edd2983f5d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0ef577514e30e30ff55edfe2be000e5a6bf6737d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f03b70277649f14d1d05dbb1e88e28fb0226108,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f0c79f5e10c9486dac1aa7130caed3e533ba12b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f0f46c22e80530e757142627aac07b21e231af7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f134f27f31d2f840c1366745f8910310acfbc0f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f1458abb91dadf25a3bda551a5d5fe6b91506aa,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f1a1332b97e6b26ad3118c35ecbb80471e00f37,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f1fcd7f59a1e5f8dff472fd0ccb3018eb293a12,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f23661e16fc7fb9cd32ebd1c125924b5f52807d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f29440b68895dd754bec2333bf41f2f28318496,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f2c2a813af4201c6dcf818ca8c870102c902640,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f2ff36a1ce7f6aef87062c063236d9bf8d897d3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f30b8edd2d17e52d255bf174b1ef6f683393316,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f30f5386cf352964cb470bceeeff629c570acad,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f3c5a368d569131dc30eea478765e3fdc8b7b28,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f45526cdbbccfe2b41307b0254eb0eeade58216,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f4cb0515b88f2c7c34a89fda356b8d47bd5043b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f4f4634346dbb609b53db520804142b2d343fc7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f557a652223e3d306ded33be6839d73468cf3c4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f58cde8dfd047d075a19103275426772e8065b9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f6a0833c4d3c366c3c94a0e2f7e59be952dd0f2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f70ca07d0bb1ff0e35c263cfffb205e3e2d7ff6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f7c24590328407ede625629f04419c35d6c729f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f88c6928eab323e8aecb5f8f7ed7ff112fb7f8f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f8f5cbf19c97bd05248f5fff18e3439a533fd7d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f93e93ac007704877190dc3d074f416f2d7910b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f9487ebf4c2d6b9e3990989459d7186ce692a29,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0f9b2f49c941cf5bacfe79036c17728a6a017965,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0fa561ea3ebb790a09623bc162367bb93cf9a024,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0faaeb99cb0de85e6f8c67773ffe2d08f09e4755,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0fb849354956074d19da9c0c6524c685ea8be602,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
